Date, Prices, Generation forecast, System load forecast,
2012/3/15 22:00,43.99,64070,55900,52.664
2012/3/15 23:00,43.46,64502,59400,54.518
2012/3/16 0:00,38.45,62274,57900,51.062
2012/3/16 1:00,35.16,59804,53700,49.37
2012/3/16 2:00,35.01,59347,54200,49.46
2012/3/16 3:00,33.46,58431,51200,49.424
2012/3/16 4:00,34.04,58345,49400,46.904
2012/3/16 5:00,36.84,59472,50500,44.888
2012/3/16 6:00,47.72,62383,54500,42.494
2012/3/16 7:00,56.96,66400,60900,42.008
2012/3/16 8:00,61.19,68429,63400,42.422
2012/3/16 9:00,64.42,69828,63300,42.494
2012/3/16 10:00,61.01,69492,62100,43.61
2012/3/16 11:00,53.2,68337,60400,44.96
2012/3/16 12:00,50.28,67086,60100,49.586
2012/3/16 13:00,44.87,65259,60400,53.546
2012/3/16 14:00,40.96,64116,57100,56.984
2012/3/16 15:00,41.02,62918,55000,59.864
2012/3/16 16:00,41.28,63374,53400,61.808
2012/3/16 17:00,46.3,64535,52400,61.394
2012/3/16 18:00,53.19,66536,54100,58.226
2012/3/16 19:00,64.93,70974,60000,53.978
2012/3/16 20:00,53.04,68263,61300,52.232
2012/3/16 21:00,44.85,64963,57300,51.602
2012/3/16 22:00,46.07,63350,54100,50.378
2012/3/16 23:00,45.85,63957,57900,47.048
2012/3/17 0:00,38.35,61320,56700,46.85
2012/3/17 1:00,35.24,58947,51700,46.976
2012/3/17 2:00,28.02,58428,51600,47.084
2012/3/17 3:00,26.36,54604,48300,46.94
2012/3/17 4:00,24.12,56156,46100,46.76
2012/3/17 5:00,28.84,55022,45700,46.436
2012/3/17 6:00,30.61,56783,47200,45.482
2012/3/17 7:00,33.41,57419,48700,45.05
2012/3/17 8:00,38.84,59240,50100,46.274
2012/3/17 9:00,44.74,61884,52200,48.578
2012/3/17 10:00,45.56,61928,53500,50.306
2012/3/17 11:00,42.71,61669,53300,51.818
2012/3/17 12:00,45,62196,54000,52.718
2012/3/17 13:00,38.1,61230,55900,53.114
2012/3/17 14:00,31.57,60274,51900,52.97
2012/3/17 15:00,35.35,59988,50000,50.504
2012/3/17 16:00,37.64,59735,48200,47.822
2012/3/17 17:00,40.19,60024,47400,47.786
2012/3/17 18:00,55.94,63320,49700,48.524
2012/3/17 19:00,68.2,66609,55200,48.668
2012/3/17 20:00,54.38,64935,57600,48.92
2012/3/17 21:00,45,62555,54100,49.064
2012/3/17 22:00,48.95,61163,51600,49.37
2012/3/17 23:00,44.7,62387,55800,49.028
2012/3/18 0:00,36.57,61069,55800,49.136
2012/3/18 1:00,28.71,58397,51200,49.604
2012/3/18 2:00,27.17,56469,51200,49.478
2012/3/18 3:00,24.52,54398,47600,47.678
2012/3/18 4:00,25.09,53156,45100,44.762
2012/3/18 5:00,26.5,52460,44400,44.294
2012/3/18 6:00,25.77,52822,44900,43.916
2012/3/18 7:00,24.66,54079,45400,43.898
2012/3/18 8:00,24.92,54354,45500,44.15
2012/3/18 9:00,30.14,56401,48200,45.248
2012/3/18 10:00,33.57,58384,50500,46.616
2012/3/18 11:00,37.04,59168,51800,47.714
2012/3/18 12:00,38.91,60241,53200,49.532
2012/3/18 13:00,33.04,59060,55500,50.72
2012/3/18 14:00,28.06,56927,50800,50.936
2012/3/18 15:00,27.34,56294,48600,48.776
2012/3/18 16:00,29.97,56906,47400,45.914
2012/3/18 17:00,39.59,58438,47300,47.192
2012/3/18 18:00,49.19,61416,50100,46.004
2012/3/18 19:00,65.28,65848,56600,44.87
2012/3/18 20:00,58.32,65805,60800,44.582
2012/3/18 21:00,48.68,63944,58100,43.376
2012/3/18 22:00,54.82,62540,55100,42.422
2012/3/18 23:00,53.19,63178,58700,41.378
2012/3/19 0:00,43.15,61159,57600,41.504
2012/3/19 1:00,39.18,59091,53600,42.008
2012/3/19 2:00,33.31,57667,54200,41.738
2012/3/19 3:00,26.45,56332,51500,41.936
2012/3/19 4:00,24.65,57380,50000,41.756
2012/3/19 5:00,34.31,58632,51400,41.63
2012/3/19 6:00,49.64,63237,56200,40.982
2012/3/19 7:00,56.72,66908,63300,40.28
2012/3/19 8:00,55.01,69296,66400,39.308
2012/3/19 9:00,53.19,70338,67500,41.144
2012/3/19 10:00,52.76,70420,67300,43.052
2012/3/19 11:00,50.91,70453,66600,45.752
2012/3/19 12:00,49.66,71791,66700,48.02
2012/3/19 13:00,48.14,70037,67400,49.208
2012/3/19 14:00,44.84,68511,65100,50.09
2012/3/19 15:00,42.66,67451,62900,51.152
2012/3/19 16:00,42.77,67156,61300,51.566
2012/3/19 17:00,47.58,67267,60500,50.738
2012/3/19 18:00,66,69423,62200,49.208
2012/3/19 19:00,121.97,72678,68400,47.768
2012/3/19 20:00,67.59,72027,70200,46.256
2012/3/19 21:00,50.9,69484,65900,42.89
2012/3/19 22:00,49.79,67226,61900,40.532
2012/3/19 23:00,51.25,67410,65400,39.02
2012/3/20 0:00,40.74,64587,63500,37.706
2012/3/20 1:00,39.97,62318,58100,37.13
2012/3/20 2:00,36.14,61655,59000,36.626
2012/3/20 3:00,31.3,61372,56200,37.31
2012/3/20 4:00,32.59,60683,54700,37.454
2012/3/20 5:00,37.2,61490,55500,37.22
2012/3/20 6:00,43.08,66392,60000,37.508
2012/3/20 7:00,50,70425,66700,38.57
2012/3/20 8:00,56.64,72124,69500,41.846
2012/3/20 9:00,61.99,73250,69700,44.492
2012/3/20 10:00,61.19,73026,69200,48.452
2012/3/20 11:00,61.19,72605,67900,51.764
2012/3/20 12:00,56.19,71833,67900,53.402
2012/3/20 13:00,52,71085,67700,54.032
2012/3/20 14:00,52.71,70330,65100,53.996
2012/3/20 15:00,45.35,68404,63000,54.95
2012/3/20 16:00,44.92,67469,61700,54.176
2012/3/20 17:00,48.65,68544,60500,53.33
2012/3/20 18:00,56.88,70373,62400,52.574
2012/3/20 19:00,88.19,74739,68300,50.972
2012/3/20 20:00,56.42,72881,70100,49.01
2012/3/20 21:00,52.44,69003,65300,47.426
2012/3/20 22:00,53.19,66921,61600,45.878
2012/3/20 23:00,49.45,67235,64900,44.708
2012/3/21 0:00,47,64684,63100,45.104
2012/3/21 1:00,39.87,61538,58300,44.204
2012/3/21 2:00,37.02,60990,58600,42.674
2012/3/21 3:00,33.71,60386,55800,41.378
2012/3/21 4:00,33.71,59553,53800,40.838
2012/3/21 5:00,38.44,60955,54700,40.64
2012/3/21 6:00,46.31,65825,58700,40.28
2012/3/21 7:00,59.6,70995,64900,40.442
2012/3/21 8:00,68.4,72967,67600,45.932
2012/3/21 9:00,65.99,72784,68800,52.16
2012/3/21 10:00,54.38,72147,68300,54.842
2012/3/21 11:00,51.09,71919,67300,56.084
2012/3/21 12:00,52.07,71243,67200,57.812
2012/3/21 13:00,49.94,70576,67100,59.468
2012/3/21 14:00,44.94,69783,64300,60.224
2012/3/21 15:00,42.57,68089,62200,60.656
2012/3/21 16:00,42.82,67296,60400,60.89
2012/3/21 17:00,47.09,67944,59200,59.558
2012/3/21 18:00,56.18,69851,60700,57.182
2012/3/21 19:00,84.47,73871,66300,53.348
2012/3/21 20:00,61.02,73164,67300,52.16
2012/3/21 21:00,48.97,69816,63000,51.836
2012/3/21 22:00,47.94,66638,59200,49.082
2012/3/21 23:00,45.01,66425,62300,47.984
2012/3/22 0:00,39.87,65665,59300,47.786
2012/3/22 1:00,37.6,62834,54900,46.58
2012/3/22 2:00,35.33,62641,55000,45.824
2012/3/22 3:00,32.43,61904,52300,44.168
2012/3/22 4:00,33.42,61833,50100,42.944
2012/3/22 5:00,38.07,62400,50900,42.98
2012/3/22 6:00,49.97,66181,54900,43.268
2012/3/22 7:00,53.19,69857,61200,43.916
2012/3/22 8:00,56.99,70859,64000,49.01
2012/3/22 9:00,59.26,71328,63800,54.626
2012/3/22 10:00,59.41,71072,63200,59.018
2012/3/22 11:00,57.09,70897,62200,62.816
2012/3/22 12:00,55.13,69814,61900,64.67
2012/3/22 13:00,46.78,68909,61800,66.614
2012/3/22 14:00,43.88,67698,59100,67.604
2012/3/22 15:00,43.68,66803,57500,68.126
2012/3/22 16:00,44,65779,56500,67.316
2012/3/22 17:00,47.66,67482,55600,65.822
2012/3/22 18:00,55.95,68692,56800,63.302
2012/3/22 19:00,75.45,72569,62500,60.692
2012/3/22 20:00,59.49,71743,63700,58.658
2012/3/22 21:00,48.44,68249,59500,56.624
2012/3/22 22:00,48.35,65741,55800,55.346
2012/3/22 23:00,44.66,66224,59200,54.14
2012/3/23 0:00,35.68,63741,57700,52.646
2012/3/23 1:00,33.53,60669,53100,50.72
2012/3/23 2:00,30.35,58651,53000,49.046
2012/3/23 3:00,27.14,58642,50400,47.516
2012/3/23 4:00,28.61,58667,48400,46.094
2012/3/23 5:00,34.18,59715,49300,45.752
2012/3/23 6:00,42.52,62486,53400,45.41
2012/3/23 7:00,51.11,66708,59000,46.076
2012/3/23 8:00,52.32,68162,62300,51.98
2012/3/23 9:00,49.94,68222,62800,57.074
2012/3/23 10:00,46.11,66957,62500,61.61
2012/3/23 11:00,45.29,66574,61300,64.436
2012/3/23 12:00,45.4,66338,61100,65.354
2012/3/23 13:00,42.81,65229,61000,66.794
2012/3/23 14:00,40.55,63999,57800,67.46
2012/3/23 15:00,39.94,63203,55500,67.514
2012/3/23 16:00,41.04,62736,54200,67.676
2012/3/23 17:00,43,62948,52900,66.326
2012/3/23 18:00,51.01,65429,54000,64.742
2012/3/23 19:00,63.53,69207,59000,62.51
2012/3/23 20:00,51.95,67866,61000,60.422
2012/3/23 21:00,42.11,64803,57200,59.09
2012/3/23 22:00,42.43,62862,54300,57.308
2012/3/23 23:00,40.97,62583,57800,55.886
2012/3/24 0:00,43.75,61250,55600,52.862
2012/3/24 1:00,37.41,58181,50600,50.558
2012/3/24 2:00,34.29,57125,50200,49.118
2012/3/24 3:00,26.29,56301,47200,47.822
2012/3/24 4:00,29.63,55695,44800,46.454
2012/3/24 5:00,35.13,55776,44600,45.95
2012/3/24 6:00,35.16,55908,46400,45.392
2012/3/24 7:00,37.45,56741,47000,45.806
2012/3/24 8:00,39.94,57742,48900,51.422
2012/3/24 9:00,44.28,58644,50600,56.678
2012/3/24 10:00,38.55,58351,51300,60.206
2012/3/24 11:00,39.94,57809,49700,61.394
2012/3/24 12:00,39.39,57723,49900,63.05
2012/3/24 13:00,34.93,57303,51200,64.832
2012/3/24 14:00,28.98,56994,47200,65.876
2012/3/24 15:00,28.7,56528,45200,66.344
2012/3/24 16:00,33,54871,43800,66.254
2012/3/24 17:00,38.52,55383,42700,65.174
2012/3/24 18:00,46.53,58101,44500,63.788
2012/3/24 19:00,58.5,61553,49400,61.538
2012/3/24 20:00,48.99,60833,52400,59.522
2012/3/24 21:00,42.08,58387,49400,57.398
2012/3/24 22:00,45.15,58154,47500,55.544
2012/3/24 23:00,40,59028,52000,54.176
2012/3/25 0:00,26.4,54573,51600,52.754
2012/3/25 1:00,25.26,51217,47400,51.386
2012/3/25 2:00,25.26,50856,47300,50.108
2012/3/25 3:00,22.52,49917,47900,48.74
2012/3/25 4:00,20.95,49069,43800,47.678
2012/3/25 5:00,20.03,49456,41900,46.526
2012/3/25 6:00,21.03,49646,41600,45.626
2012/3/25 7:00,23.61,49195,42600,45.5
2012/3/25 8:00,25.14,49729,42000,46.868
2012/3/25 9:00,27.07,51952,43800,50.18
2012/3/25 10:00,27.89,52554,45700,53.744
2012/3/25 11:00,28.46,52649,46000,56.084
2012/3/25 12:00,32.44,54376,46800,58.928
2012/3/25 13:00,25.19,51596,48800,61.232
2012/3/25 14:00,17.41,50095,43400,62.672
2012/3/25 15:00,11.19,48029,40700,63.698
2012/3/25 16:00,17.56,46381,38900,63.968
2012/3/25 17:00,23.85,49547,37900,63.662
2012/3/25 18:00,32.51,54505,39800,61.934
2012/3/25 19:00,36.68,58594,43700,59.81
2012/3/25 20:00,42.67,59913,46200,57.848
2012/3/25 21:00,39.93,59964,49400,56.066
2012/3/25 22:00,44.85,59066,46900,54.248
2012/3/25 23:00,37.9,60052,50900,52.142
2012/3/26 0:00,27.02,55911,49600,50.522
2012/3/26 1:00,26.32,52756,45200,49.478
2012/3/26 2:00,23.76,53074,46000,48.38
2012/3/26 3:00,23.16,53140,43200,47.192
2012/3/26 4:00,21.31,52926,41700,45.77
2012/3/26 5:00,26.93,54552,43100,45.122
2012/3/26 6:00,46.42,59663,47900,44.15
2012/3/26 7:00,58.28,64522,54000,44.672
2012/3/26 8:00,67.14,66914,57800,48.074
2012/3/26 9:00,63.16,67679,58900,52.538
2012/3/26 10:00,58.24,67351,58100,56.156
2012/3/26 11:00,55.76,66451,56700,58.712
2012/3/26 12:00,53.19,65632,56500,60.764
2012/3/26 13:00,51.28,64808,56800,62.582
2012/3/26 14:00,39.94,63951,54700,63.914
2012/3/26 15:00,37.42,61402,52800,64.472
2012/3/26 16:00,37.53,60751,51700,64.454
2012/3/26 17:00,40.91,61041,50100,63.266
2012/3/26 18:00,44.52,62333,49200,61.43
2012/3/26 19:00,50,64587,52000,59.36
2012/3/26 20:00,57.59,65339,53300,57.56
2012/3/26 21:00,50,65928,54500,55.49
2012/3/26 22:00,46.17,63696,51100,53.366
2012/3/26 23:00,42.28,61769,54400,52.016
2012/3/27 0:00,34.97,60853,53700,50.486
2012/3/27 1:00,29.88,58186,48100,49.028
2012/3/27 2:00,23.85,56747,48700,47.3
2012/3/27 3:00,21.29,56213,45700,45.788
2012/3/27 4:00,23.1,55287,44200,45.878
2012/3/27 5:00,31.66,56990,45000,45.086
2012/3/27 6:00,42.5,60045,49500,44.222
2012/3/27 7:00,53.05,64388,55600,44.51
2012/3/27 8:00,55,65631,59300,48.722
2012/3/27 9:00,50.51,65431,59200,52.97
2012/3/27 10:00,49.18,65027,58600,56.714
2012/3/27 11:00,47.09,64071,57000,59.756
2012/3/27 12:00,44.93,63812,57400,61.808
2012/3/27 13:00,41.54,62531,57200,63.644
2012/3/27 14:00,39.96,61884,54900,65.48
2012/3/27 15:00,40,60248,53100,66.146
2012/3/27 16:00,39.96,60020,52000,65.444
2012/3/27 17:00,43,61411,50700,64.796
2012/3/27 18:00,42.35,62765,50100,62.384
2012/3/27 19:00,48.98,65162,52900,59.45
2012/3/27 20:00,54.05,65363,53200,57.38
2012/3/27 21:00,45.97,64732,54100,55.976
2012/3/27 22:00,43.98,62805,51500,54.896
2012/3/27 23:00,38.2,61707,54600,53.942
2012/3/28 0:00,32.62,60088,53000,52.826
2012/3/28 1:00,26.01,57055,48000,50.936
2012/3/28 2:00,23.2,56276,48200,49.334
2012/3/28 3:00,21.58,56466,45300,48.2
2012/3/28 4:00,23.06,55468,43400,47.318
2012/3/28 5:00,32.62,57844,44400,46.418
2012/3/28 6:00,44.99,60968,48300,45.662
2012/3/28 7:00,52.94,65425,54500,46.292
2012/3/28 8:00,58.07,65779,57400,50.774
2012/3/28 9:00,57.61,65712,58700,55.652
2012/3/28 10:00,55.43,65204,58400,58.172
2012/3/28 11:00,53.25,64769,57400,60.548
2012/3/28 12:00,49.94,64281,57800,62.132
2012/3/28 13:00,46.69,62779,57900,63.68
2012/3/28 14:00,45.57,62187,55600,64.994
2012/3/28 15:00,44.96,60979,54000,65.66
2012/3/28 16:00,43.5,59277,52700,65.732
2012/3/28 17:00,44.94,59541,51200,64.562
2012/3/28 18:00,44.94,61376,50500,62.078
2012/3/28 19:00,48,64360,53400,58.766
2012/3/28 20:00,50.12,64180,53200,55.904
2012/3/28 21:00,50.82,63813,54500,52.988
2012/3/28 22:00,46.73,61433,51300,49.55
2012/3/28 23:00,44.1,61633,54400,46.904
2012/3/29 0:00,36.23,59199,52500,45.014
2012/3/29 1:00,28.01,56390,48100,45.572
2012/3/29 2:00,16.22,53798,48400,43.574
2012/3/29 3:00,14.94,53831,45600,41.486
2012/3/29 4:00,14.2,54508,43500,40.568
2012/3/29 5:00,22.55,54435,44300,40.028
2012/3/29 6:00,38.99,58305,48000,40.226
2012/3/29 7:00,48.53,64251,55300,41.918
2012/3/29 8:00,48.93,65440,58600,45.806
2012/3/29 9:00,51.63,65398,58100,48.002
2012/3/29 10:00,48.24,65095,58000,51.962
2012/3/29 11:00,69.34,64799,57400,55.454
2012/3/29 12:00,50.01,64459,57400,57.092
2012/3/29 13:00,45.32,62916,57600,57.308
2012/3/29 14:00,45,62302,55300,57.74
2012/3/29 15:00,45,60699,53600,56.084
2012/3/29 16:00,44.94,59889,52300,54.986
2012/3/29 17:00,47,59688,50800,53.456
2012/3/29 18:00,47,60806,51400,51.368
2012/3/29 19:00,46,63232,54200,49.856
2012/3/29 20:00,49.05,63701,53900,49.154
2012/3/29 21:00,47,63098,54300,47.894
2012/3/29 22:00,45,61499,51000,46.436
2012/3/29 23:00,42,61005,54300,45.356
2012/3/30 0:00,37.26,58204,52100,43.808
2012/3/30 1:00,28.62,55210,47500,42.314
2012/3/30 2:00,17.99,53121,47600,41.63
2012/3/30 3:00,16.21,53394,44600,40.946
2012/3/30 4:00,17.13,53238,42800,41.774
2012/3/30 5:00,23.41,54196,43500,41.54
2012/3/30 6:00,38,58703,47300,40.55
2012/3/30 7:00,49.89,63441,54500,41.36
2012/3/30 8:00,56.72,65170,58200,44.24
2012/3/30 9:00,62.28,66412,57700,46.85
2012/3/30 10:00,61.19,66102,57900,47.588
2012/3/30 11:00,67.21,65709,57500,47.66
2012/3/30 12:00,57.01,65220,57300,47.768
2012/3/30 13:00,53.27,64240,57600,47.822
2012/3/30 14:00,47.87,63837,54300,47.804
2012/3/30 15:00,46.75,61996,52200,47.516
2012/3/30 16:00,45,60189,50500,47.21
2012/3/30 17:00,45.18,58779,48700,46.688
2012/3/30 18:00,44.04,60155,48300,46.49
2012/3/30 19:00,46.15,61622,51100,46.004
2012/3/30 20:00,49.43,62375,50300,46.04
2012/3/30 21:00,47.44,61567,52600,46.13
2012/3/30 22:00,45,60183,49700,46.076
2012/3/30 23:00,43.26,59784,53000,45.95
2012/3/31 0:00,47.24,56304,51000,45.698
2012/3/31 1:00,33.05,52849,46200,45.338
2012/3/31 2:00,18.44,50794,45700,45.23
2012/3/31 3:00,11.01,47461,42300,44.582
2012/3/31 4:00,10.46,45882,40200,44.258
2012/3/31 5:00,11.1,46434,39400,45.032
2012/3/31 6:00,21.35,48880,40900,45.068
2012/3/31 7:00,33.05,51715,43200,45.212
2012/3/31 8:00,26.38,53859,44400,45.734
2012/3/31 9:00,39.93,56741,48000,46.202
2012/3/31 10:00,44.92,56429,49600,46.652
2012/3/31 11:00,51.25,56056,49000,47.084
2012/3/31 12:00,44.93,56511,49500,47.3
2012/3/31 13:00,39.94,54958,50600,47.192
2012/3/31 14:00,36.09,53106,46400,47.192
2012/3/31 15:00,14.68,50891,44400,47.066
2012/3/31 16:00,11,50299,42700,47.174
2012/3/31 17:00,34.94,51354,41000,46.274
2012/3/31 18:00,33.79,54335,42800,45.464
2012/3/31 19:00,34.5,57012,45000,43.664
2012/3/31 20:00,34.5,58859,46500,42.98
2012/3/31 21:00,27.79,58346,48500,42.08
2012/3/31 22:00,39.96,58307,45700,40.622
2012/3/31 23:00,30.73,59398,49800,39.758
2012/4/1 0:00,29.99,56731,49500,38.894
2012/4/1 1:00,24.53,53139,45100,38.192
2012/4/1 2:00,23.55,51558,44800,37.58
2012/4/1 3:00,14.94,50292,41500,36.788
2012/4/1 4:00,10.71,48132,39200,36.104
2012/4/1 5:00,11.01,48644,38100,33.404
2012/4/1 6:00,18.16,50037,38600,32.45
2012/4/1 7:00,18.34,50556,39800,33.638
2012/4/1 8:00,24.46,51591,39700,38.552
2012/4/1 9:00,25.54,52850,43700,42.44
2012/4/1 10:00,24.68,53269,46800,44.168
2012/4/1 11:00,24.54,53662,47500,45.464
2012/4/1 12:00,25.38,54046,48200,46.922
2012/4/1 13:00,18.88,50594,49100,47.966
2012/4/1 14:00,10.93,47492,43400,48.74
2012/4/1 15:00,10.48,44898,40800,49.874
2012/4/1 16:00,10.51,43929,38300,50.072
2012/4/1 17:00,11.44,46790,37100,49.262
2012/4/1 18:00,23.45,50525,40200,47.75
2012/4/1 19:00,33.54,55140,46100,45.644
2012/4/1 20:00,44.94,57837,46000,43.646
2012/4/1 21:00,39.37,57898,49600,41.936
2012/4/1 22:00,40.98,56308,47300,40.64
2012/4/1 23:00,32.82,56203,51200,39.308
2012/4/2 0:00,39.94,55571,50500,36.716
2012/4/2 1:00,30.07,52974,46700,35.186
2012/4/2 2:00,21.26,52321,47000,34.502
2012/4/2 3:00,11.74,50902,44500,33.764
2012/4/2 4:00,16.42,51551,42900,33.494
2012/4/2 5:00,30.25,54028,43900,33.512
2012/4/2 6:00,46.91,59593,48300,33.44
2012/4/2 7:00,53.27,64787,55700,36.23
2012/4/2 8:00,65.53,67529,58900,43.376
2012/4/2 9:00,63.36,68825,61000,45.824
2012/4/2 10:00,67.33,68169,60600,48.632
2012/4/2 11:00,65.18,67952,59500,51.476
2012/4/2 12:00,61.26,67194,58900,53.114
2012/4/2 13:00,51.29,65199,58400,55.706
2012/4/2 14:00,48.82,64508,55600,56.462
2012/4/2 15:00,47.58,63214,53400,56.66
2012/4/2 16:00,47.16,62353,51300,56.066
2012/4/2 17:00,49.95,62550,49100,55.544
2012/4/2 18:00,54.84,63620,49600,54.554
2012/4/2 19:00,58.17,64811,52400,52.412
2012/4/2 20:00,58.68,65837,54600,50.936
2012/4/2 21:00,58.47,64801,56000,51.08
2012/4/2 22:00,53.55,62340,52000,49.1
2012/4/2 23:00,52.92,62281,55200,47.48
2012/4/3 0:00,46.33,60255,54700,46.292
2012/4/3 1:00,40,57302,49500,46.382
2012/4/3 2:00,38.03,56477,49700,45.122
2012/4/3 3:00,35.3,56402,47000,43.34
2012/4/3 4:00,35.21,56147,45400,42.422
2012/4/3 5:00,39.71,56595,45800,41.252
2012/4/3 6:00,52.33,60720,50000,41.288
2012/4/3 7:00,61.19,64921,57400,44.006
2012/4/3 8:00,65.53,67788,60500,48.794
2012/4/3 9:00,61.76,68853,61500,52.25
2012/4/3 10:00,60.6,68356,61500,55.22
2012/4/3 11:00,57.62,67782,60900,56.444
2012/4/3 12:00,54.39,66042,60800,56.642
2012/4/3 13:00,54.79,65367,60700,59.27
2012/4/3 14:00,50,64792,58000,59.306
2012/4/3 15:00,48.51,64291,55900,59.324
2012/4/3 16:00,47.11,63252,53900,59.648
2012/4/3 17:00,50.4,63030,52000,58.028
2012/4/3 18:00,57,63390,52600,57.002
2012/4/3 19:00,57.48,64594,55900,55.346
2012/4/3 20:00,58.94,65393,56300,53.186
2012/4/3 21:00,53.03,63937,57700,52.412
2012/4/3 22:00,49.94,62335,54300,51.314
2012/4/3 23:00,45.86,61605,57300,50.648
2012/4/4 0:00,39.43,58799,55400,49.064
2012/4/4 1:00,36.42,56068,50200,48.11
2012/4/4 2:00,34.73,56658,50200,46.76
2012/4/4 3:00,32.37,56092,47500,44.654
2012/4/4 4:00,32.96,55377,45600,42.98
2012/4/4 5:00,35.06,55132,46100,41.792
2012/4/4 6:00,44.94,59314,49900,40.91
2012/4/4 7:00,53.09,64241,56800,41.738
2012/4/4 8:00,57.83,66085,59400,41.972
2012/4/4 9:00,58.79,67610,61900,43.934
2012/4/4 10:00,61.19,68117,62500,49.172
2012/4/4 11:00,62.08,68297,62600,51.926
2012/4/4 12:00,64.01,67744,62800,53.24
2012/4/4 13:00,56.88,66335,62900,53.51
2012/4/4 14:00,52.57,65397,60200,53.528
2012/4/4 15:00,46.31,63469,58300,53.42
2012/4/4 16:00,44.96,62780,56500,53.114
2012/4/4 17:00,48.04,62700,54500,52.898
2012/4/4 18:00,53.2,63244,54700,51.368
2012/4/4 19:00,53.2,64807,57300,50.306
2012/4/4 20:00,58.24,65881,58800,49.01
2012/4/4 21:00,53.19,64491,60100,47.822
2012/4/4 22:00,52.59,62893,56300,47.336
2012/4/4 23:00,49.01,61892,58900,46.346
2012/4/5 0:00,42.32,60194,56800,46.238
2012/4/5 1:00,39.28,57401,52000,46.778
2012/4/5 2:00,36.02,58014,51800,46.724
2012/4/5 3:00,34.17,57296,49000,45.536
2012/4/5 4:00,34.15,57000,46800,44.402
2012/4/5 5:00,38.18,57678,47200,44.042
2012/4/5 6:00,44.14,60866,51000,43.718
2012/4/5 7:00,53.55,65918,58400,43.286
2012/4/5 8:00,64.61,69789,61600,43.016
2012/4/5 9:00,65.98,70996,62400,42.89
2012/4/5 10:00,59.28,71139,62800,43.448
2012/4/5 11:00,59.04,70855,62800,44.294
2012/4/5 12:00,57.97,70320,62900,45.05
2012/4/5 13:00,54.52,69446,63000,45.536
2012/4/5 14:00,52.05,68977,60300,45.554
2012/4/5 15:00,49.46,67534,58100,45.626
2012/4/5 16:00,43.8,65612,56100,45.266
2012/4/5 17:00,45.5,64706,53900,45.158
2012/4/5 18:00,50.06,65869,54800,45.05
2012/4/5 19:00,51.93,67250,57400,45.014
2012/4/5 20:00,51.79,67320,58200,45.122
2012/4/5 21:00,51.38,67689,58800,44.924
2012/4/5 22:00,49.93,65114,55600,44.456
2012/4/5 23:00,47.68,64067,58500,43.952
2012/4/6 0:00,44.29,62045,56000,43.592
2012/4/6 1:00,39.28,58587,51200,43.052
2012/4/6 2:00,35.89,57802,51000,41.72
2012/4/6 3:00,34.11,57190,48000,40.154
2012/4/6 4:00,33.9,57273,46200,39.182
2012/4/6 5:00,41.58,58082,46600,37.904
2012/4/6 6:00,45.9,60562,50500,36.896
2012/4/6 7:00,51.6,63847,57900,38.336
2012/4/6 8:00,56.18,65278,61400,41.306
2012/4/6 9:00,58.05,67379,62100,43.268
2012/4/6 10:00,55.75,67090,62100,44.042
2012/4/6 11:00,56.19,66788,61400,46.274
2012/4/6 12:00,53.2,66431,61300,47.48
2012/4/6 13:00,45.06,63946,61500,49.01
2012/4/6 14:00,43.95,63294,58300,50.162
2012/4/6 15:00,36.33,61188,56000,50.9
2012/4/6 16:00,34.56,59848,53900,50.972
2012/4/6 17:00,39.94,58449,51600,50.036
2012/4/6 18:00,40.5,59657,51900,47.804
2012/4/6 19:00,42.96,60591,54400,45.122
2012/4/6 20:00,49.65,62220,54800,43.376
2012/4/6 21:00,46.66,62054,56600,43.088
2012/4/6 22:00,47.09,60644,53700,42.908
2012/4/6 23:00,46.57,61309,56800,42.62
2012/4/7 0:00,44.94,58962,55000,41.414
2012/4/7 1:00,40,54688,50000,39.416
2012/4/7 2:00,34.18,53378,49500,38.696
2012/4/7 3:00,31.64,51560,46100,38.858
2012/4/7 4:00,30.36,50114,43900,39.308
2012/4/7 5:00,30.32,52083,43000,39.722
2012/4/7 6:00,34.17,52140,44500,39.974
2012/4/7 7:00,38.2,53707,46900,40.658
2012/4/7 8:00,42.44,55737,48100,42.44
2012/4/7 9:00,46.94,57409,52400,43.754
2012/4/7 10:00,48.99,58012,54600,44.6
2012/4/7 11:00,45.15,58361,54700,46.922
2012/4/7 12:00,43.43,58680,56100,47.498
2012/4/7 13:00,42.75,58316,57700,47.264
