Date, Zonal COMED price, System load forecast, Zonal COMED load foecast,temperature
2014/1/17 6:00,35.177801,104790,11512,27.100399
2014/1/17 7:00,48.511218,109826,12465,27.3704
2014/1/17 8:00,43.604392,109696,12962,28.1804
2014/1/17 9:00,43.738924,108388,13061,33.310402
2014/1/17 10:00,43.074967,107268,13155,36.5504
2014/1/17 11:00,39.62753,105551,13243,39.0704
2014/1/17 12:00,37.862121,103866,13197,41.0504
2014/1/17 13:00,37.246051,102384,13074,42.1304
2014/1/17 14:00,35.453434,101037,13066,41.9504
2014/1/17 15:00,33.736183,100629,12984,42.310402
2014/1/17 16:00,35.475344,102997,13021,41.4104
2014/1/17 17:00,44.615724,109032,13632,39.1604
2014/1/17 18:00,50.317949,110530,14214,35.9204
2014/1/17 19:00,45.51066,108898,14001,35.3804
2014/1/17 20:00,44.118501,107405,13797,33.5804
2014/1/17 21:00,41.246886,104752,13578,32.3204
2014/1/17 22:00,37.081379,100543,13241,32.1404
2014/1/17 23:00,32.075874,95488,12590,32.5004
2014/1/18 0:00,35.176275,93622,12112,32.9504
2014/1/18 1:00,32.189155,91145,11570,33.0404
2014/1/18 2:00,30.516392,89879,11213,32.3204
2014/1/18 3:00,30.192457,89792,11005,31.5104
2014/1/18 4:00,29.983134,90506,10916,30.7004
2014/1/18 5:00,30.688369,92634,10946,30.7904
2014/1/18 6:00,32.308043,95808,11148,30.7904
2014/1/18 7:00,36.2904,100013,11552,29.9804
2014/1/18 8:00,38.340749,103328,11798,30.8804
2014/1/18 9:00,39.855911,105319,11986,32.4104
2014/1/18 10:00,40.381624,105742,12187,34.5704
2014/1/18 11:00,38.799442,104690,12211,35.9204
2014/1/18 12:00,35.353484,102959,12179,36.6404
2014/1/18 13:00,32.458769,100938,11999,36.5504
2014/1/18 14:00,31.389551,99379,11789,34.2104
2014/1/18 15:00,31.545239,99111,11672,33.0404
2014/1/18 16:00,33.094741,101433,11696,31.2404
2014/1/18 17:00,42.335868,107383,12297,29.1704
2014/1/18 18:00,47.186615,109810,13062,27.8204
2014/1/18 19:00,45.690416,109053,13056,27.100399
2014/1/18 20:00,43.534478,108070,12963,26.7404
2014/1/18 21:00,41.713572,105858,12832,26.3804
2014/1/18 22:00,38.085771,102504,12536,26.020401
2014/1/18 23:00,34.385248,98387,12028,25.6604
2014/1/19 0:00,32.684519,95120,11452,25.3004
2014/1/19 1:00,29.895919,92762,10974,25.0304
2014/1/19 2:00,29.063893,91501,10648,23.3204
2014/1/19 3:00,28.567095,91100,10476,23.2304
2014/1/19 4:00,26.99683,91421,10374,23.4104
2014/1/19 5:00,26.698136,92804,10366,23.770401
2014/1/19 6:00,27.115616,95218,10501,23.770401
2014/1/19 7:00,27.240986,97868,10698,23.5004
2014/1/19 8:00,28.507539,99569,10734,23.9504
2014/1/19 9:00,28.447672,99826,10841,26.200401
2014/1/19 10:00,28.441533,98780,10936,29.8004
2014/1/19 11:00,28.237006,97302,10994,33.4904
2014/1/19 12:00,27.851103,96003,11013,36.6404
2014/1/19 13:00,26.996304,94279,10924,39.0704
2014/1/19 14:00,26.725961,93101,10836,39.2504
2014/1/19 15:00,26.548261,92984,10741,39.9704
2014/1/19 16:00,27.213786,95789,10811,38.8004
2014/1/19 17:00,31.535416,102142,11360,35.7404
2014/1/19 18:00,33.305273,104983,12149,33.1304
2014/1/19 19:00,34.00102,104477,12218,32.9504
2014/1/19 20:00,32.987516,103669,12223,33.4004
2014/1/19 21:00,31.643594,100627,12039,33.1304
2014/1/19 22:00,29.794106,96378,11724,32.5904
2014/1/19 23:00,27.946993,91699,11162,31.9604
2014/1/20 0:00,26.596329,89078,10662,31.2404
2014/1/20 1:00,25.493767,87313,10256,30.4304
2014/1/20 2:00,25.040543,86800,10023,32.0504
2014/1/20 3:00,24.960503,87375,9928,32.1404
2014/1/20 4:00,25.390714,89671,9991,31.9604
2014/1/20 5:00,25.286435,95294,10248,31.4204
2014/1/20 6:00,29.025442,104012,10912,31.2404
2014/1/20 7:00,33.658132,109216,11928,31.6904
2014/1/20 8:00,34.670355,108982,12523,32.5004
2014/1/20 9:00,36.191222,107562,12668,34.4804
2014/1/20 10:00,35.913144,106329,12755,37.0004
2014/1/20 11:00,34.01053,104566,12845,41.3204
2014/1/20 12:00,33.501242,102895,12832,45.2804
2014/1/20 13:00,32.450227,101572,12756,46.8104
2014/1/20 14:00,32.223967,100358,12795,47.8904
2014/1/20 15:00,31.754145,100064,12784,47.6204
2014/1/20 16:00,33.239774,102439,12825,46.0004
2014/1/20 17:00,38.918812,108544,13264,43.5704
2014/1/20 18:00,39.844731,111057,13880,41.0504
2014/1/20 19:00,39.073617,111214,13810,39.2504
2014/1/20 20:00,38.925378,110051,13736,38.0804
2014/1/20 21:00,36.720396,106559,13595,36.6404
2014/1/20 22:00,32.23152,100941,13144,35.2004
2014/1/20 23:00,28.87399,95198,12396,33.8504
2014/1/21 0:00,29.38829,92558,11788,32.2304
2014/1/21 1:00,26.790747,90975,11395,30.520401
2014/1/21 2:00,26.342911,90594,11154,30.0704
2014/1/21 3:00,27.311425,91441,11056,29.350399
2014/1/21 4:00,28.063569,94000,11116,28.8104
2014/1/21 5:00,29.019382,100154,11378,28.4504
2014/1/21 6:00,38.800999,109765,12102,28.1804
2014/1/21 7:00,65.973038,115922,13230,27.7304
2014/1/21 8:00,66.236452,116367,13788,27.3704
2014/1/21 9:00,73.405805,116392,13927,27.3704
2014/1/21 10:00,89.101032,116450,13999,27.0104
2014/1/21 11:00,84.136267,115996,14070,26.020401
2014/1/21 12:00,84.642452,115235,14043,25.3004
2014/1/21 13:00,62.421483,114644,13959,24.6704
2014/1/21 14:00,53.56924,114033,13935,23.5904
2014/1/21 15:00,61.588654,114206,13833,22.8704
2014/1/21 16:00,63.663097,116957,13788,21.4304
2014/1/21 17:00,108.035273,123688,14226,20.350399
2014/1/21 18:00,142.126728,127466,15034,19.270401
2014/1/21 19:00,124.11833,127575,15137,18.190401
2014/1/21 20:00,126.010768,126174,14989,17.2004
2014/1/21 21:00,103.59409,122453,14774,16.3004
2014/1/21 22:00,78.731362,116701,14232,15.4004
2014/1/21 23:00,76.256925,111296,13439,14.590401
2014/1/22 0:00,62.92035,110520,12648,13.690401
2014/1/22 1:00,51.582775,109512,12139,12.790401
2014/1/22 2:00,45.535843,109631,11877,10.360399
2014/1/22 3:00,46.663149,110695,11749,8.470402
2014/1/22 4:00,51.052346,113446,11727,6.3104
2014/1/22 5:00,52.83476,119490,11956,4.4204006
2014/1/22 6:00,87.873097,128859,12587,2.5303955
2014/1/22 7:00,204.884074,133832,13609,0.7303963
2014/1/22 8:00,162.124078,132349,14110,-0.4396019
2014/1/22 9:00,136.867336,129391,14101,0.5503998
2014/1/22 10:00,134.440739,126869,14118,2.7103977
2014/1/22 11:00,90.633715,123997,14054,5.4104004
2014/1/22 12:00,79.110409,121555,13959,8.020401
2014/1/22 13:00,65.358844,119715,13809,10.270401
2014/1/22 14:00,66.238112,118064,13752,12.340401
2014/1/22 15:00,65.53741,117768,13666,13.1504
2014/1/22 16:00,68.116146,120322,13680,13.060398
2014/1/22 17:00,80.471546,127652,14131,11.350399
2014/1/22 18:00,164.025936,132053,14911,8.920401
2014/1/22 19:00,122.941291,132117,14889,6.5804005
2014/1/22 20:00,102.053659,129998,14727,4.3304024
2014/1/22 21:00,75.965391,125729,14485,2.0803947
2014/1/22 22:00,63.648886,119833,13992,0.010396957
2014/1/22 23:00,42.866232,114071,13167,-1.9696045
2014/1/23 0:00,123.272653,112189,12597,-3.0495987
2014/1/23 1:00,65.897923,111021,12127,-2.869606
2014/1/23 2:00,48.056722,110725,11907,-1.4296036
2014/1/23 3:00,42.127155,111593,11771,-1.9696045
2014/1/23 4:00,60.453126,113994,11787,-3.0495987
2014/1/23 5:00,114.51029,119714,12002,-4.309601
2014/1/23 6:00,156.089726,128507,12638,-5.119606
2014/1/23 7:00,255.197971,133607,13777,-6.4696045
2014/1/23 8:00,335.895442,132051,14344,-7.0996017
2014/1/23 9:00,232.139893,128880,14416,1.9903984
2014/1/23 10:00,280.519128,125995,14465,6.5804005
2014/1/23 11:00,253.756999,122913,14468,13.060398
2014/1/23 12:00,216.495239,120374,14415,16.7504
2014/1/23 13:00,185.115736,118361,14347,18.8204
2014/1/23 14:00,190.344929,116686,14355,20.350399
2014/1/23 15:00,184.794354,116359,14327,20.6204
2014/1/23 16:00,220.141018,118731,14291,20.1704
2014/1/23 17:00,297.960993,126178,14676,18.0104
2014/1/23 18:00,457.230378,131956,15479,14.2304
2014/1/23 19:00,328.771538,132431,15558,10.810398
2014/1/23 20:00,303.40768,130440,15371,8.8304
2014/1/23 21:00,223.514393,126594,15054,7.930401
2014/1/23 22:00,210.067702,120993,14524,7.5704
2014/1/23 23:00,115.394752,115841,13751,7.7504005
2014/1/24 0:00,163.462455,112715,13198,7.6603985
2014/1/24 1:00,171.186802,111587,12704,6.760399
2014/1/24 2:00,148.403311,111444,12478,5.860401
2014/1/24 3:00,155.283056,112229,12325,5.1404
2014/1/24 4:00,115.611536,114376,12266,4.600399
2014/1/24 5:00,110.840052,119750,12516,4.1504
2014/1/24 6:00,106.834444,127927,13051,3.7003994
2014/1/24 7:00,477.98271,132982,13968,2.8904
2014/1/24 8:00,256.327342,132225,14346,2.260397
2014/1/24 9:00,121.800227,129851,14455,4.2403984
2014/1/24 10:00,89.743752,127328,14430,9.280399
2014/1/24 11:00,92.585894,124291,14467,12.250401
2014/1/24 12:00,68.155358,121581,14344,14.3204
2014/1/24 13:00,61.446562,119219,14173,15.940401
2014/1/24 14:00,58.771339,117255,14129,17.3804
2014/1/24 15:00,57.498053,116557,14033,17.920399
2014/1/24 16:00,65.487475,117971,13993,17.560398
2014/1/24 17:00,77.064758,123799,14337,15.1304
2014/1/24 18:00,105.952813,127617,14913,11.9804
2014/1/24 19:00,86.916946,126375,14632,10.360399
2014/1/24 20:00,75.011789,123761,14296,9.5504
2014/1/24 21:00,83.515477,120113,13950,9.7304
2014/1/24 22:00,71.056045,115386,13505,10.360399
2014/1/24 23:00,50.656599,110424,12743,11.350399
2014/1/25 0:00,39.001315,106891,12125,12.1603985
2014/1/25 1:00,30.827251,104512,11501,13.2404
2014/1/25 2:00,28.174791,103267,11162,15.4004
2014/1/25 3:00,28.867565,102868,10913,15.940401
2014/1/25 4:00,28.570922,103028,10765,15.940401
2014/1/25 5:00,29.498707,104605,10818,16.120401
2014/1/25 6:00,32.467021,107215,11105,16.660398
2014/1/25 7:00,40.105652,110556,11591,17.2004
2014/1/25 8:00,55.916024,113054,12019,18.100399
2014/1/25 9:00,59.727494,113713,12335,19.9004
2014/1/25 10:00,51.466386,113063,12709,21.7004
2014/1/25 11:00,45.396248,110940,12814,23.2304
2014/1/25 12:00,42.41532,108501,12893,23.860401
2014/1/25 13:00,39.071917,105971,12792,24.4004
2014/1/25 14:00,36.918177,104050,12680,24.4004
2014/1/25 15:00,36.577214,103778,12669,24.3104
2014/1/25 16:00,39.250194,105402,12740,23.9504
2014/1/25 17:00,52.112496,110495,12982,23.9504
2014/1/25 18:00,76.646491,114361,13659,23.0504
2014/1/25 19:00,63.410413,113710,13804,21.7904
2014/1/25 20:00,60.165083,112209,13750,20.7104
2014/1/25 21:00,50.417778,109401,13487,20.5304
2014/1/25 22:00,42.300647,105822,13162,20.8004
2014/1/25 23:00,39.894814,101770,12629,21.7004
2014/1/26 0:00,84.311659,101533,11936,23.2304
2014/1/26 1:00,55.874125,99981,11411,23.4104
2014/1/26 2:00,48.374522,99379,11138,20.9804
2014/1/26 3:00,47.418997,99905,10981,18.4604
2014/1/26 4:00,44.273233,100811,10847,15.940401
2014/1/26 5:00,39.262355,102641,10849,13.690401
2014/1/26 6:00,33.000181,105293,10936,11.620401
2014/1/26 7:00,43.788859,108739,11137,9.010399
2014/1/26 8:00,53.876054,111111,11171,7.1204014
2014/1/26 9:00,54.81731,111259,11232,9.010399
2014/1/26 10:00,49.311658,109466,11306,14.3204
2014/1/26 11:00,41.024524,107324,11252,17.020401
2014/1/26 12:00,36.03477,105373,11221,18.7304
2014/1/26 13:00,33.280152,103273,11124,20.350399
2014/1/26 14:00,31.99394,101767,10998,22.9604
2014/1/26 15:00,32.098007,101538,10932,23.3204
2014/1/26 16:00,35.431974,103377,10957,23.770401
2014/1/26 17:00,49.089023,109249,11497,21.7904
2014/1/26 18:00,60.253935,114015,12298,18.9104
2014/1/26 19:00,49.800879,113926,12445,18.0104
2014/1/26 20:00,46.936706,112692,12443,19.4504
2014/1/26 21:00,40.243584,109471,12258,22.8704
2014/1/26 22:00,36.774488,105162,11973,26.4704
2014/1/26 23:00,30.961708,100603,11413,29.350399
2014/1/27 0:00,32.988849,95504,11650,31.5104
2014/1/27 1:00,29.756403,93763,11438,33.1304
2014/1/27 2:00,28.641763,93177,11417,32.0504
2014/1/27 3:00,29.974125,93601,11467,33.4904
2014/1/27 4:00,32.799457,95565,11657,34.3904
2014/1/27 5:00,33.805896,100573,11971,35.2004
2014/1/27 6:00,70.567573,108390,12714,35.7404
2014/1/27 7:00,117.634284,114280,13840,36.2804
2014/1/27 8:00,122.040304,115745,14421,36.6404
2014/1/27 9:00,109.477759,116177,14615,37.9004
2014/1/27 10:00,109.359104,116422,14786,39.7904
2014/1/27 11:00,107.467646,115727,14999,41.5904
2014/1/27 12:00,104.334602,114886,15016,41.0504
2014/1/27 13:00,89.190466,114201,15017,38.3504
2014/1/27 14:00,87.143428,113446,15068,33.7604
2014/1/27 15:00,88.901757,113362,15000,31.6904
2014/1/27 16:00,95.509859,115468,15012,29.350399
2014/1/27 17:00,203.78106,121742,15132,26.7404
2014/1/27 18:00,381.942736,126890,16082,24.2204
2014/1/27 19:00,401.701065,127397,16379,22.8704
2014/1/27 20:00,331.794194,126771,16382,21.7904
2014/1/27 21:00,255.316297,123765,16215,20.8904
2014/1/27 22:00,218.111159,118558,15657,19.5404
2014/1/27 23:00,156.89499,113807,14888,18.190401
2014/1/28 0:00,199.392694,112365,13651,16.9304
2014/1/28 1:00,154.346948,111503,13279,16.120401
2014/1/28 2:00,158.289874,111605,13019,16.3004
2014/1/28 3:00,195.139731,112650,12920,15.220402
2014/1/28 4:00,215.09959,115309,12927,14.0504
2014/1/28 5:00,293.637265,120991,13146,12.520401
2014/1/28 6:00,499.373103,129258,13844,11.0804
2014/1/28 7:00,821.943457,134628,14971,9.7304
2014/1/28 8:00,814.682407,134766,15348,9.010399
2014/1/28 9:00,727.960376,133593,15403,9.4604
2014/1/28 10:00,608.005655,132182,15350,10.6304
2014/1/28 11:00,595.421538,129914,15260,12.250401
2014/1/28 12:00,427.418458,127752,15127,14.0504
2014/1/28 13:00,410.624443,126022,14907,15.220402
2014/1/28 14:00,315.125173,124432,14763,16.3004
2014/1/28 15:00,289.77738,124180,14576,16.8404
2014/1/28 16:00,386.040498,125955,14498,16.8404
2014/1/28 17:00,511.869532,132241,14827,16.120401
2014/1/28 18:00,839.302231,136771,15744,15.220402
2014/1/28 19:00,827.766435,137314,15991,14.590401
2014/1/28 20:00,603.869943,135507,15748,14.4103985
2014/1/28 21:00,504.293789,131303,15339,14.4103985
2014/1/28 22:00,322.01902,125330,14704,14.3204
2014/1/28 23:00,240.87805,119780,13833,14.1404
2014/1/29 0:00,68.816831,114857,13099,13.780399
2014/1/29 1:00,46.890111,113558,12691,13.3304
2014/1/29 2:00,40.980181,113389,12468,12.610399
2014/1/29 3:00,41.653037,113907,12376,12.520401
2014/1/29 4:00,45.373805,116150,12357,12.430401
2014/1/29 5:00,67.060776,121660,12579,12.250401
2014/1/29 6:00,73.105816,129971,13236,11.620401
2014/1/29 7:00,170.324342,134847,14293,10.720402
2014/1/29 8:00,134.480723,133536,14699,9.6404
2014/1/29 9:00,125.474683,130468,14732,9.9103985
2014/1/29 10:00,109.240848,127600,14708,11.530399
2014/1/29 11:00,101.811163,124307,14585,13.870401
2014/1/29 12:00,75.600885,121504,14492,16.0304
2014/1/29 13:00,68.0676,119421,14278,17.8304
2014/1/29 14:00,52.469919,117771,14197,18.7304
2014/1/29 15:00,47.147957,117066,14021,19.360401
2014/1/29 16:00,47.887745,118773,13996,19.270401
2014/1/29 17:00,61.495753,125428,14243,18.0104
2014/1/29 18:00,69.23519,130889,15063,16.0304
2014/1/29 19:00,61.812428,131602,15174,14.2304
2014/1/29 20:00,56.070872,130000,14983,12.1603985
2014/1/29 21:00,54.99865,126118,14585,10.360399
2014/1/29 22:00,50.770584,120676,13999,8.8304
2014/1/29 23:00,38.994921,115285,13115,7.930401
2014/1/30 0:00,49.391589,110877,12163,7.8404007
2014/1/30 1:00,40.46297,109426,11630,9.010399
2014/1/30 2:00,36.592737,109130,11320,12.1603985
2014/1/30 3:00,35.999949,109702,11146,12.430401
2014/1/30 4:00,40.360429,111951,11123,11.9804
2014/1/30 5:00,54.160862,117331,11335,11.350399
2014/1/30 6:00,63.206429,125839,11994,12.1603985
2014/1/30 7:00,113.004941,130718,13118,11.7104
2014/1/30 8:00,110.359288,128851,13628,12.0704
2014/1/30 9:00,82.421773,125360,13735,14.770401
2014/1/30 10:00,77.843149,122240,13743,15.670401
2014/1/30 11:00,66.529315,118889,13724,20.9804
2014/1/30 12:00,53.672699,115937,13618,24.6704
2014/1/30 13:00,46.376806,113789,13507,26.200401
2014/1/30 14:00,42.921645,112105,13466,26.6504
2014/1/30 15:00,41.083386,111291,13379,26.8304
2014/1/30 16:00,44.141368,113051,13364,26.110401
2014/1/30 17:00,49.807984,119564,13701,23.4104
2014/1/30 18:00,86.264602,124135,14306,20.0804
2014/1/30 19:00,58.57289,124226,14337,17.020401
2014/1/30 20:00,57.561574,122649,14216,14.500401
2014/1/30 21:00,48.195869,118868,13886,17.290401
2014/1/30 22:00,38.022475,113239,13390,18.190401
2014/1/30 23:00,34.280742,107549,12563,18.5504
2014/1/31 0:00,34.301213,101510,11642,16.4804
2014/1/31 1:00,27.546574,99542,11140,17.020401
2014/1/31 2:00,27.452639,98767,10826,15.4904
2014/1/31 3:00,29.02721,98900,10646,16.9304
2014/1/31 4:00,32.484806,100790,10649,18.190401
2014/1/31 5:00,41.208953,105777,10864,19.5404
2014/1/31 6:00,56.636943,114084,11517,20.5304
2014/1/31 7:00,90.620186,118983,12629,21.4304
2014/1/31 8:00,79.403582,117869,13221,22.6904
2014/1/31 9:00,60.902565,115220,13352,25.5704
2014/1/31 10:00,54.62299,112649,13448,29.8904
2014/1/31 11:00,49.338485,109652,13466,34.0304
2014/1/31 12:00,41.782869,106787,13392,37.2704
2014/1/31 13:00,38.407885,104613,13267,38.9804
2014/1/31 14:00,37.293044,102825,13274,38.8004
2014/1/31 15:00,36.382387,101881,13199,38.4404
2014/1/31 16:00,39.433274,103289,13210,40.6904
2014/1/31 17:00,48.407325,108901,13672,35.560402
2014/1/31 18:00,51.278728,112067,14266,31.0604
2014/1/31 19:00,49.668172,111319,14184,29.5304
2014/1/31 20:00,48.720538,110019,13961,28.2704
2014/1/31 21:00,41.148489,107420,13667,27.6404
2014/1/31 22:00,38.787065,103254,13278,26.920399
2014/1/31 23:00,33.678899,98331,12608,26.920399
2014/2/1 0:00,49.188621,93967,11786,28.0904
2014/2/1 1:00,39.944396,91531,11219,28.0004
2014/2/1 2:00,34.84439,90495,10869,28.8104
2014/2/1 3:00,32.919177,90203,10625,28.5404
2014/2/1 4:00,33.351399,90800,10531,28.7204
2014/2/1 5:00,32.994812,92775,10544,28.6304
2014/2/1 6:00,34.731375,95837,10762,28.0004
2014/2/1 7:00,46.723,99069,11131,28.0004
2014/2/1 8:00,54.405803,100994,11407,28.8104
2014/2/1 9:00,52.541235,100916,11666,32.3204
2014/2/1 10:00,50.477631,99438,11899,33.7604
2014/2/1 11:00,41.562433,96982,11923,39.5204
2014/2/1 12:00,37.873379,94245,11873,40.5104
2014/2/1 13:00,35.605424,91642,11716,41.5004
2014/2/1 14:00,33.981892,89741,11509,42.040398
2014/2/1 15:00,33.638742,89118,11414,42.4004
2014/2/1 16:00,33.579178,90728,11411,41.2304
2014/2/1 17:00,36.550266,96187,11881,38.5304
2014/2/1 18:00,42.99406,99141,12574,35.7404
2014/2/1 19:00,40.620136,98545,12660,33.310402
2014/2/1 20:00,38.150479,97793,12597,31.4204
2014/2/1 21:00,34.714634,95485,12427,30.4304
2014/2/1 22:00,33.729429,92038,12163,29.8904
2014/2/1 23:00,32.559072,87799,11718,29.8904
2014/2/2 0:00,34.194974,84193,11257,29.9804
2014/2/2 1:00,31.855429,81710,10890,30.8804
2014/2/2 2:00,28.954729,80576,10647,31.8704
2014/2/2 3:00,28.087254,80132,10521,31.4204
2014/2/2 4:00,28.638498,80579,10521,30.3404
2014/2/2 5:00,29.262507,82175,10571,29.350399
2014/2/2 6:00,31.289842,84653,10749,29.0804
2014/2/2 7:00,32.321018,87768,11019,28.4504
2014/2/2 8:00,37.385568,90133,11088,29.6204
2014/2/2 9:00,37.466128,91452,11357,33.4904
2014/2/2 10:00,37.319055,91401,11561,38.8004
2014/2/2 11:00,35.855438,90720,11683,44.2004
2014/2/2 12:00,34.961797,90058,11728,47.2604
2014/2/2 13:00,33.648258,89245,11726,49.6904
2014/2/2 14:00,32.731902,88559,11709,53.0204
2014/2/2 15:00,32.893222,88696,11692,53.8304
2014/2/2 16:00,35.246524,91344,11798,52.0304
2014/2/2 17:00,38.028928,98066,12413,47.8004
2014/2/2 18:00,47.210879,101699,13384,43.3904
2014/2/2 19:00,47.383752,101532,13551,42.670403
2014/2/2 20:00,46.446292,101177,13553,42.040398
2014/2/2 21:00,44.419858,98573,13466,41.4104
2014/2/2 22:00,41.752635,94585,13123,40.8704
2014/2/2 23:00,32.473312,90209,12561,40.060402
2014/2/3 0:00,34.066663,86081,11933,39.3404
2014/2/3 1:00,32.932297,84413,11672,38.2604
2014/2/3 2:00,32.713351,83876,11488,37.3604
2014/2/3 3:00,33.296128,84427,11478,35.9204
2014/2/3 4:00,33.734871,86587,11571,34.5704
2014/2/3 5:00,39.286212,91914,11870,33.5804
2014/2/3 6:00,56.002665,100530,12588,32.9504
2014/2/3 7:00,68.57416,106634,13671,32.5904
2014/2/3 8:00,64.968325,107825,14052,32.2304
2014/2/3 9:00,63.214974,108088,14059,32.1404
2014/2/3 10:00,66.873124,108105,14011,31.9604
2014/2/3 11:00,61.275339,107327,13928,31.8704
2014/2/3 12:00,56.326125,106376,13800,31.6904
2014/2/3 13:00,51.55581,105607,13683,32.1404
2014/2/3 14:00,51.32565,104901,13590,33.4904
2014/2/3 15:00,50.53492,104750,13480,33.4004
2014/2/3 16:00,54.957141,106782,13429,33.4904
2014/2/3 17:00,71.876884,112724,13906,33.310402
2014/2/3 18:00,101.194146,115945,14733,31.8704
2014/2/3 19:00,88.551752,115288,14794,31.3304
2014/2/3 20:00,73.633157,113889,14677,29.9804
2014/2/3 21:00,66.770566,110476,14511,28.9904
2014/2/3 22:00,54.779986,104904,13928,27.9104
2014/2/3 23:00,46.63314,99358,13104,27.0104
2014/2/4 0:00,39.005484,96841,12317,24.9404
2014/2/4 1:00,34.845135,94873,11837,22.5104
2014/2/4 2:00,33.628827,94368,11532,20.8904
2014/2/4 3:00,33.616384,94793,11391,18.6404
2014/2/4 4:00,35.606495,97110,11409,16.5704
